age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,log_duration,age_group
0.2222222222222222,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,0.48447204968944096,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8882332432896574,Adult (30-44)
0.35802469135802467,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,mon,0.6832298136645962,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9412288251759529,Middle Age (45-59)
0.4074074074074074,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,0.5481366459627329,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.907260752902949,Middle Age (45-59)
0.2716049382716049,management,single,basic.9y,unknown,no,no,telephone,may,mon,0.3027950310559006,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8158773274744413,Adult (30-44)
0.16049382716049382,unemployed,married,high.school,no,no,no,telephone,may,mon,0.05900621118012422,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.5663038940722598,Adult (30-44)
0.4691358024691357,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,0.40683229813664595,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8613291740638132,Middle Age (45-59)
0.4691358024691357,retired,single,high.school,no,yes,no,telephone,may,mon,0.531055900621118,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9023812901488367,Middle Age (45-59)
0.29629629629629634,technician,single,high.school,no,yes,no,telephone,may,mon,0.281055900621118,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8044219086044495,Adult (30-44)
0.24691358024691357,admin.,married,high.school,no,yes,no,telephone,may,mon,0.2670807453416149,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7965825006212174,Adult (30-44)
0.2222222222222222,technician,married,university.degree,no,no,yes,telephone,may,mon,0.15372670807453415,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7118553094215464,Adult (30-44)
0.5185185185185184,technician,married,unknown,no,yes,no,telephone,may,mon,0.14440993788819875,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7022907693762425,Middle Age (45-59)
0.2716049382716049,self-employed,married,basic.9y,unknown,no,no,telephone,may,mon,0.36180124223602483,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8432694436315658,Adult (30-44)
0.4567901234567901,technician,single,university.degree,unknown,no,no,telephone,may,mon,0.39596273291925466,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8571592028342003,Middle Age (45-59)
0.4691358024691357,unknown,married,university.degree,unknown,unknown,unknown,telephone,may,mon,0.562111801242236,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9111415613276741,Middle Age (45-59)
0.35802469135802467,admin.,married,unknown,no,no,no,telephone,may,mon,0.5403726708074533,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9050618905565013,Middle Age (45-59)
0.5185185185185184,technician,married,unknown,no,yes,no,telephone,may,mon,0.5993788819875776,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9210378948485327,Middle Age (45-59)
0.39506172839506176,blue-collar,married,unknown,no,no,no,telephone,may,mon,0.11335403726708074,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.6653112621148315,Middle Age (45-59)
0.4567901234567901,management,married,basic.4y,unknown,yes,no,telephone,may,mon,0.3571428571428571,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.841274868649298,Middle Age (45-59)
0.4567901234567901,blue-collar,divorced,basic.4y,no,no,no,telephone,may,mon,0.32298136645962733,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8258042262014179,Middle Age (45-59)
0.4691358024691357,unknown,married,basic.4y,unknown,yes,no,telephone,may,mon,0.5217391304347826,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8996533825939595,Middle Age (45-59)
0.20987654320987653,services,married,high.school,no,no,no,telephone,may,mon,0.5667701863354037,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9124138106198597,Adult (30-44)
0.29629629629629634,admin.,married,university.degree,no,yes,no,telephone,may,mon,0.8959627329192545,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9830464980094141,Adult (30-44)
0.48148148148148145,technician,married,basic.4y,no,yes,no,telephone,may,mon,0.21273291925465837,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7616421445874241,Middle Age (45-59)
0.5061728395061729,management,unknown,university.degree,no,yes,no,telephone,may,mon,0.5683229813664595,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9128355773655553,Middle Age (45-59)
0.18518518518518517,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,0.48757763975155277,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8892178161495053,Adult (30-44)
0.25925925925925924,admin.,single,professional.course,no,no,no,telephone,may,mon,0.24844720496894407,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7854703584110637,Adult (30-44)
0.4938271604938272,admin.,married,university.degree,no,no,yes,telephone,may,mon,0.3291925465838509,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.82873469152835,Middle Age (45-59)
0.3333333333333333,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,0.2919254658385093,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8102557109980382,Adult (30-44)
0.30864197530864196,technician,single,professional.course,unknown,no,no,telephone,may,mon,0.03416149068322981,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.4846765950281181,Adult (30-44)
0.4938271604938272,admin.,married,university.degree,no,yes,yes,telephone,may,mon,0.9565217391304347,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9931396544086167,Middle Age (45-59)
0.2839506172839506,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,0.2763975155279503,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8018526957247302,Adult (30-44)
0.2222222222222222,admin.,married,university.degree,no,yes,no,telephone,may,mon,0.5512422360248447,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9081316138902924,Adult (30-44)
0.34567901234567905,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,0.3493788819875776,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8378922956805733,Middle Age (45-59)
0.4567901234567901,admin.,married,high.school,no,no,no,telephone,may,mon,0.24844720496894407,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7854703584110637,Middle Age (45-59)
0.2716049382716049,housemaid,married,basic.4y,no,no,yes,telephone,may,mon,0.4130434782608695,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8636624623867731,Adult (30-44)
0.5308641975308641,admin.,married,high.school,no,no,no,telephone,may,mon,0.39285714285714285,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8559468247259266,Senior (60+)
0.4444444444444445,admin.,single,professional.course,no,no,no,telephone,may,mon,0.2779503105590062,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8027138534751099,Middle Age (45-59)
0.4691358024691357,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,0.41770186335403725,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8653896023258658,Middle Age (45-59)
0.4691358024691357,technician,married,professional.course,unknown,yes,no,telephone,may,mon,0.20962732919254656,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7593854998903947,Middle Age (45-59)
0.4074074074074074,management,married,university.degree,unknown,no,yes,telephone,may,mon,0.24999999999999997,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7864274971743984,Middle Age (45-59)
0.4691358024691357,unemployed,married,professional.course,unknown,yes,yes,telephone,may,mon,0.22515527950310557,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.770353035925919,Middle Age (45-59)
0.09876543209876543,technician,single,university.degree,no,yes,no,telephone,may,mon,0.27018633540372666,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7983592720959418,Youth (18-29)
0.3703703703703703,entrepreneur,married,university.degree,unknown,no,no,telephone,may,mon,0.6972049689440993,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.944351707477333,Middle Age (45-59)
0.30864197530864196,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,0.2546583850931677,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7892638596228505,Adult (30-44)
0.30864197530864196,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,0.5683229813664595,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9128355773655553,Adult (30-44)
0.38271604938271603,admin.,married,high.school,no,no,no,telephone,may,mon,0.5543478260869564,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9089975960790052,Middle Age (45-59)
0.24691358024691357,admin.,married,university.degree,no,no,no,telephone,may,mon,0.3602484472049689,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8426074408364532,Adult (30-44)
0.3333333333333333,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,0.14130434782608695,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.6989663957366682,Adult (30-44)
0.19753086419753085,admin.,married,unknown,no,yes,no,telephone,may,mon,0.42391304347826086,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.867662840594528,Adult (30-44)
0.48148148148148145,admin.,married,basic.9y,no,yes,no,telephone,may,mon,0.2453416149068323,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7835381155464186,Middle Age (45-59)
0.3333333333333333,blue-collar,single,basic.4y,unknown,yes,yes,telephone,may,mon,0.2748447204968944,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8009867135360174,Adult (30-44)
0.29629629629629634,management,married,basic.6y,no,no,no,telephone,may,mon,0.3105590062111801,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8197711710567738,Adult (30-44)
0.3333333333333333,management,divorced,university.degree,no,yes,no,telephone,may,mon,0.2670807453416149,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7965825006212174,Adult (30-44)
0.3703703703703703,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,0.27329192546583847,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8001158525486739,Middle Age (45-59)
0.4938271604938272,unknown,married,unknown,unknown,no,no,telephone,may,mon,0.327639751552795,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8280072670499378,Middle Age (45-59)
0.24691358024691357,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,0.3322981366459627,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8301793507949691,Adult (30-44)
0.4691358024691357,technician,married,university.degree,no,no,no,telephone,may,mon,0.5419254658385093,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9055041724502167,Middle Age (45-59)
0.19753086419753085,services,married,high.school,unknown,yes,no,telephone,may,mon,0.5232919254658385,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9001113900887329,Adult (30-44)
0.4691358024691357,management,married,unknown,unknown,yes,no,telephone,may,mon,0.42236024844720493,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8670976574552054,Middle Age (45-59)
0.30864197530864196,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,0.32298136645962733,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8258042262014179,Adult (30-44)
0.4074074074074074,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,0.2996894409937888,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.814291904177315,Middle Age (45-59)
0.419753086419753,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,mon,0.3291925465838509,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.82873469152835,Middle Age (45-59)
0.25925925925925924,admin.,married,high.school,unknown,no,no,telephone,may,mon,0.25621118012422356,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7901978649805156,Adult (30-44)
0.25925925925925924,technician,single,university.degree,no,no,yes,telephone,may,mon,0.03105590062111801,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.4706144125879764,Adult (30-44)
0.1728395061728395,admin.,divorced,high.school,no,no,no,telephone,may,mon,0.38198757763975155,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8516270150073253,Adult (30-44)
0.29629629629629634,management,married,basic.6y,no,no,no,telephone,may,mon,0.8214285714285714,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9696451210521609,Adult (30-44)
0.2716049382716049,admin.,married,university.degree,no,yes,yes,telephone,may,mon,0.2981366459627329,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8134930527022027,Adult (30-44)
0.20987654320987653,admin.,married,high.school,no,yes,no,telephone,may,mon,0.2919254658385093,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8102557109980382,Adult (30-44)
0.2222222222222222,admin.,married,university.degree,no,yes,no,telephone,may,mon,0.2795031055900621,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8035702402439496,Adult (30-44)
0.4938271604938272,unknown,married,unknown,unknown,yes,no,telephone,may,mon,0.07453416149068323,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.6015875267658911,Middle Age (45-59)
0.5308641975308641,admin.,married,unknown,unknown,no,yes,telephone,may,mon,0.3307453416149068,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8294587088538607,Senior (60+)
0.19753086419753085,unemployed,married,basic.9y,no,no,no,telephone,may,mon,0.8462732919254657,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9742425578094804,Adult (30-44)
0.30864197530864196,blue-collar,married,basic.6y,no,no,yes,telephone,may,mon,0.90527950310559,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.984642836634469,Adult (30-44)
0.34567901234567905,services,married,professional.course,no,yes,no,telephone,may,mon,0.343167701863354,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8351319113198624,Middle Age (45-59)
0.30864197530864196,management,married,university.degree,no,no,no,telephone,may,mon,0.6614906832298136,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9362420244434995,Adult (30-44)
0.4444444444444445,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,0.44565217391304346,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.875365800181437,Middle Age (45-59)
0.24691358024691357,technician,single,professional.course,no,no,no,telephone,may,mon,0.3059006211180124,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8174466548256584,Adult (30-44)
0.3333333333333333,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,0.3990683229813664,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8583621459977768,Adult (30-44)
0.4567901234567901,services,married,unknown,no,yes,no,telephone,may,mon,0.3555900621118012,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8406042497388914,Middle Age (45-59)
0.39506172839506176,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,0.08540372670807453,0.03636363636363636,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.6222284644457707,Middle Age (45-59)
0.4567901234567901,services,married,unknown,no,no,no,telephone,may,mon,0.6211180124223602,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9265310714202485,Middle Age (45-59)
0.43209876543209874,admin.,divorced,university.degree,no,no,no,telephone,may,mon,0.3059006211180124,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8174466548256584,Middle Age (45-59)
0.43209876543209874,admin.,divorced,university.degree,no,no,no,telephone,may,mon,0.2950310559006211,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8118828567215014,Middle Age (45-59)
0.3209876543209876,services,single,high.school,unknown,no,no,telephone,may,mon,0.03260869565217391,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.4778053564155967,Adult (30-44)
0.20987654320987653,housemaid,married,basic.6y,no,yes,no,telephone,may,mon,0.4658385093167702,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8821903598214165,Adult (30-44)
0.2222222222222222,admin.,married,high.school,no,yes,no,telephone,may,mon,0.19099378881987578,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.7451066707204689,Adult (30-44)
0.30864197530864196,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,0.4549689440993788,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.878553076325197,Adult (30-44)
0.3209876543209876,technician,married,unknown,unknown,yes,yes,telephone,may,mon,0.5046583850931676,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8945236461700193,Adult (30-44)
0.5308641975308641,retired,divorced,university.degree,unknown,no,no,telephone,may,mon,0.7981366459627328,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9652071870603516,Senior (60+)
0.2222222222222222,services,divorced,high.school,no,yes,no,telephone,may,mon,0.3012422360248447,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8150866484287579,Adult (30-44)
0.4691358024691357,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,0.3291925465838509,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.82873469152835,Middle Age (45-59)
0.24691358024691357,management,married,university.degree,no,no,no,telephone,may,mon,0.5232919254658385,0.01818181818181818,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.9001113900887329,Adult (30-44)
0.2345679012345679,blue-collar,married,high.school,no,no,no,telephone,may,mon,0.4440993788819875,0.0,1.0,0.0,nonexistent,0.9375,0.6987529228371017,0.6025104602510458,0.9573792790750397,0.8597353497164448,no,0.8748281390605966,Adult (30-44)
